,Actual_OFI,FNN_Model_OFI,actual_signal,FNN_signal
2337,0.9796511627906976,0.9,BUY,BUY
2338,0.9901701323251417,0.9,BUY,BUY
2339,-0.6894977168949772,-0.16509677,SELL,SELL
2340,1.0,0.97733974,BUY,BUY
2341,0.9848380427291523,0.9,BUY,BUY
2342,-0.7777777777777778,-0.76487494,SELL,SELL
2343,-0.75,-0.73639345,SELL,SELL
2344,-1.0,-0.9,SELL,SELL
2345,-0.9462636439966414,-0.9,SELL,SELL
2346,-1.0,-0.9,SELL,SELL
2347,-0.9529780564263323,-0.9,SELL,SELL
2348,1.0,0.9378834,BUY,BUY
2349,0.3333333333333333,0.3300969,BUY,BUY
2350,1.0,0.9521267,BUY,BUY
2351,-0.9899272523782876,-0.9,SELL,SELL
2352,-0.9875776397515528,-0.9,SELL,SELL
2353,-0.38535414165666265,-0.78168917,SELL,SELL
2354,-0.8214285714285714,-0.8192668,SELL,SELL
2355,0.9416058394160584,0.9,BUY,BUY
2356,0.9806763285024155,0.9,BUY,BUY
2357,0.9649122807017544,0.9,BUY,BUY
2358,0.9056444818871103,0.9,BUY,BUY
2359,0.9847980997624703,0.9,BUY,BUY
2360,-0.8787878787878788,-0.9,SELL,SELL
2361,0.9891625615763546,0.9,BUY,BUY
2362,0.9227467811158798,0.9,BUY,BUY
2363,-0.8360655737704918,-0.9,SELL,SELL
2364,-0.9794117647058823,-0.9,SELL,SELL
2365,-0.9843953185955787,-0.9,SELL,SELL
2366,-1.0,-0.9,SELL,SELL
2367,0.0,0.0037726015,HOLD,BUY
2368,-0.8125,-0.8288722,SELL,SELL
2369,-0.5555555555555556,-0.5589155,SELL,SELL
2370,1.0,0.9,BUY,BUY
2371,1.0,0.9,BUY,BUY
2372,0.9875776397515528,0.9,BUY,BUY
2373,0.9929947460595446,0.9,BUY,BUY
2374,0.9563594602354293,0.9,BUY,BUY
2375,-0.25,-0.25730944,SELL,SELL
2376,0.23076923076923078,0.24525319,BUY,BUY
2377,1.0,0.9,BUY,BUY
2378,0.31812865497076026,-0.15524341,BUY,SELL
2379,1.0,0.9,BUY,BUY
2380,-0.9690821256038648,-0.9,SELL,SELL
2381,-0.9848866498740554,-0.9,SELL,SELL
2382,-1.0,-0.9,SELL,SELL
2383,1.0,0.9813297,BUY,BUY
2384,0.9237536656891495,0.9,BUY,BUY
2385,0.326007326007326,0.19993494,BUY,BUY
2386,0.6521739130434783,0.60101223,BUY,BUY
2387,0.9841521394611727,0.9,BUY,BUY
2388,0.9933899905571294,0.9,BUY,BUY
2389,-0.5151515151515151,-0.48402572,SELL,SELL
2390,0.9924365207995678,0.9,BUY,BUY
2391,0.6385542168674698,0.9,BUY,BUY
2392,-1.0,-0.94735575,SELL,SELL
2393,-0.8722182340272793,-0.9,SELL,SELL
2394,0.6718266253869969,0.85869235,BUY,BUY
2395,0.7079611650485437,0.9,BUY,BUY
2396,-0.9746568109820486,-0.9,SELL,SELL
2397,-0.9066834804539723,-0.9,SELL,SELL
2398,-0.9560439560439561,-0.9,SELL,SELL
2399,-1.0,-0.9,SELL,SELL
2400,-0.9111111111111111,-0.9,SELL,SELL
2401,-0.9215686274509803,-0.9,SELL,SELL
2402,1.0,0.9,BUY,BUY
2403,0.0,-0.0036755353,HOLD,SELL
2404,-0.5,-0.46137214,SELL,SELL
2405,-1.0,-0.9,SELL,SELL
2406,0.3055555555555556,-0.22399093,BUY,SELL
2407,0.03225806451612903,0.030462965,BUY,BUY
2408,-0.17647058823529413,-0.20247139,SELL,SELL
2409,0.9688073394495413,0.9,BUY,BUY
2410,1.0,0.9,BUY,BUY
2411,-0.9166666666666666,-0.9,SELL,SELL
2412,-0.5789473684210527,-0.63733435,SELL,SELL
2413,0.7681159420289855,0.76719403,BUY,BUY
2414,0.7818181818181819,0.7734666,BUY,BUY
2415,0.9962721342031687,0.9,BUY,BUY
2416,1.0,0.9,BUY,BUY
2417,0.0,-0.053724725,HOLD,SELL
2418,0.0,-0.07473849,HOLD,SELL
2419,0.6,0.5942358,BUY,BUY
2420,-0.42857142857142855,-0.5069739,SELL,SELL
2421,0.9912152269399708,0.9,BUY,BUY
2422,1.0,0.9,BUY,BUY
2423,0.9798578199052133,0.9,BUY,BUY
2424,-0.5,-0.4692433,SELL,SELL
2425,0.7142857142857143,0.69674945,BUY,BUY
2426,-0.9215686274509803,-0.9,SELL,SELL
2427,0.97796817625459,0.9,BUY,BUY
2428,-1.0,-0.9134671,SELL,SELL
2429,-0.963806187974314,-0.9,SELL,SELL
2430,-0.17073170731707318,-0.18508734,SELL,SELL
2431,0.6153846153846154,0.5851268,BUY,BUY
2432,-0.46153846153846156,-0.42409074,SELL,SELL
2433,0.2,0.1787077,BUY,BUY
2434,0.9929947460595446,0.9,BUY,BUY
2435,0.958656330749354,0.9,BUY,BUY
2436,0.9680365296803652,0.9,BUY,BUY
2437,0.9900744416873449,0.9,BUY,BUY
2438,-1.0,-0.9,SELL,SELL
2439,0.9943622269203665,0.9,BUY,BUY
2440,-0.8461538461538461,-0.8618059,SELL,SELL
2441,0.9681020733652312,0.9,BUY,BUY
2442,0.9788732394366197,0.9,BUY,BUY
2443,0.966796875,0.9,BUY,BUY
2444,0.9346246973365617,0.9,BUY,BUY
2445,0.8571428571428571,0.9,BUY,BUY
2446,0.9633943427620633,0.9,BUY,BUY
2447,0.991218441273326,0.9,BUY,BUY
2448,0.9250398724082934,0.9,BUY,BUY
2449,0.998147719379486,0.9,BUY,BUY
2450,0.35714285714285715,0.37773007,BUY,BUY
2451,0.11901624945103206,-0.83826876,BUY,SELL
2452,1.0,0.9414704,BUY,BUY
2453,0.553,0.9,BUY,BUY
2454,0.672316384180791,0.6508987,BUY,BUY
2455,0.0,-0.053724725,HOLD,SELL
2456,-0.5384615384615384,-0.5252731,SELL,SELL
2457,0.4,0.36611795,BUY,BUY
2458,0.9111111111111111,0.8959292,BUY,BUY
2459,-0.36,-0.33149576,SELL,SELL
2460,0.42857142857142855,0.4143659,BUY,BUY
2461,0.5733011383235599,0.9,BUY,BUY
2462,-0.13768115942028986,0.032785878,SELL,BUY
2463,0.09803921568627451,0.110870585,BUY,BUY
2464,-0.7647058823529411,-0.7178807,SELL,SELL
2465,-1.0,-0.9,SELL,SELL
2466,-0.9782608695652174,-0.9,SELL,SELL
2467,-0.937984496124031,-0.9,SELL,SELL
2468,0.3333333333333333,0.4091422,BUY,BUY
2469,0.9775377969762419,0.9,BUY,BUY
2470,0.9644670050761421,0.9,BUY,BUY
2471,0.5789473684210527,0.58643675,BUY,BUY
2472,0.9951612903225806,0.9,BUY,BUY
2473,-0.21669449081803005,0.9,SELL,BUY
2474,0.8928571428571429,0.9,BUY,BUY
2475,-0.75,-0.4099927,SELL,SELL
2476,-0.4098360655737705,-0.46634912,SELL,SELL
2477,0.9701120797011208,0.9,BUY,BUY
2478,0.9873737373737373,0.9,BUY,BUY
2479,-0.3469945355191257,-0.43155718,SELL,SELL
2480,-0.9537190082644628,-0.9,SELL,SELL
2481,-0.2545454545454545,0.7555423,SELL,BUY
2482,-0.9287410926365796,-0.9,SELL,SELL
2483,0.9465346534653465,0.9,BUY,BUY
2484,0.9509727626459143,0.9,BUY,BUY
2485,-0.15702479338842976,-0.15279247,SELL,SELL
2486,-0.7383966244725738,-0.5511956,SELL,SELL
2487,-0.8157894736842105,-0.9619603,SELL,SELL
2488,-0.9121621621621622,-0.9,SELL,SELL
2489,-0.5926892950391645,-0.9,SELL,SELL
2490,-0.9559597893729057,-0.9,SELL,SELL
2491,-1.0,-0.9,SELL,SELL
2492,1.0,0.9486439,BUY,BUY
2493,-1.0,-0.9696114,SELL,SELL
2494,-0.9552042160737813,-0.9,SELL,SELL
2495,-0.9872521246458924,-0.9,SELL,SELL
2496,0.9451219512195121,0.9,BUY,BUY
2497,0.7230769230769231,0.70959353,BUY,BUY
2498,-0.6,-0.6532512,SELL,SELL
2499,1.0,0.9,BUY,BUY
2500,0.9919759277833501,0.9,BUY,BUY
2501,0.9895833333333334,0.9,BUY,BUY
2502,0.9627192982456141,0.9,BUY,BUY
2503,0.9650238473767886,0.9,BUY,BUY
2504,0.8203883495145631,0.9,BUY,BUY
2505,0.5702479338842975,0.57306397,BUY,BUY
2506,0.8546365914786967,0.9,BUY,BUY
2507,0.9781121751025992,0.9,BUY,BUY
2508,0.950530035335689,0.9,BUY,BUY
2509,0.9548447789275635,0.9,BUY,BUY
2510,0.2894915254237288,-0.75222445,BUY,SELL
2511,-0.23076923076923078,0.29927397,SELL,BUY
2512,-0.843238587424634,-0.9,SELL,SELL
2513,0.8170731707317073,0.9,BUY,BUY
2514,-0.2427536231884058,-0.02444698,SELL,SELL
2515,-0.6529588766298897,-0.8412442,SELL,SELL
2516,-0.20450704225352112,0.9873767,SELL,BUY
2517,-0.8525519848771267,-0.9,SELL,SELL
2518,-0.9197267292912041,-0.9,SELL,SELL
2519,-0.5174603174603175,-0.9,SELL,SELL
2520,0.5192307692307693,0.5494078,BUY,BUY
2521,0.15211267605633802,-0.017923847,BUY,SELL
2522,-0.6908866995073891,-0.04241611,SELL,SELL
2523,-0.7983193277310925,-0.80172014,SELL,SELL
2524,0.9504132231404959,0.9,BUY,BUY
2525,-0.9529780564263323,-0.9,SELL,SELL
2526,0.5294117647058824,0.54459894,BUY,BUY
2527,-0.9148936170212766,-0.9,SELL,SELL
2528,0.9154929577464789,0.9,BUY,BUY
2529,-0.9711538461538461,-0.9,SELL,SELL
2530,-0.8951965065502183,-0.9,SELL,SELL
2531,-0.9949706621961442,-0.9,SELL,SELL
2532,0.3780487804878049,0.5472696,BUY,BUY
2533,-0.7772337821297429,-0.50297976,SELL,SELL
2534,-0.09939337377508166,-0.37138033,SELL,SELL
2535,-0.46218487394957986,-0.9377122,SELL,SELL
2536,0.1111111111111111,0.10206102,BUY,BUY
2537,0.03940520446096654,-0.57391787,BUY,SELL
2538,0.9790732436472347,0.9,BUY,BUY
2539,-0.9779208831646734,-0.9,SELL,SELL
2540,0.36,0.8638053,BUY,BUY
2541,0.2966360856269113,-0.88981485,BUY,SELL
2542,-0.8360655737704918,-0.91783094,SELL,SELL
2543,0.8492462311557789,0.9,BUY,BUY
2544,0.9592252803261978,0.9,BUY,BUY
2545,-0.9908088235294118,-0.9,SELL,SELL
2546,-0.9779527559055118,-0.9,SELL,SELL
2547,-0.7142857142857143,-0.7258923,SELL,SELL
2548,0.017721518987341773,-0.6878934,BUY,SELL
2549,-0.41025641025641024,-0.9,SELL,SELL
2550,-0.977327935222672,-0.9,SELL,SELL
2551,-0.9205673758865248,-0.9,SELL,SELL
2552,-0.9640102827763496,-0.9,SELL,SELL
2553,0.5310344827586206,0.60844463,BUY,BUY
2554,-0.8247011952191236,-0.91337824,SELL,SELL
2555,0.9597044996642041,0.9,BUY,BUY
2556,0.9803076923076923,0.9,BUY,BUY
2557,-1.0,-0.9,SELL,SELL
2558,-0.6777777777777778,-0.48265886,SELL,SELL
2559,-0.9490835030549898,-0.9,SELL,SELL
2560,-0.4934673366834171,-0.9,SELL,SELL
2561,0.9818099135970896,0.9,BUY,BUY
2562,-0.9381663113006397,-0.9,SELL,SELL
2563,-0.9643527204502814,-0.9,SELL,SELL
2564,0.9764705882352941,0.9,BUY,BUY
2565,0.6,0.6171937,BUY,BUY
2566,-0.9749851101846337,-0.9,SELL,SELL
2567,-0.7955706984667802,-0.7727208,SELL,SELL
2568,0.88,0.9,BUY,BUY
2569,1.0,0.9701661,BUY,BUY
2570,-0.9735819735819736,-0.9,SELL,SELL
2571,-0.11617900172117039,0.9,SELL,BUY
2572,-0.8536585365853658,-0.9,SELL,SELL
2573,-0.9090909090909091,-0.9,SELL,SELL
2574,-0.9526627218934911,-0.9,SELL,SELL
2575,0.0,-0.0036755353,HOLD,SELL
2576,0.8756345177664975,0.9,BUY,BUY
2577,-1.0,-0.9,SELL,SELL
2578,0.9836699613235926,0.9,BUY,BUY
2579,-0.8702290076335878,-0.9,SELL,SELL
2580,-0.9326500732064422,-0.9,SELL,SELL
2581,-1.0,-0.9,SELL,SELL
2582,0.6666666666666666,0.61018896,BUY,BUY
2583,-0.5,-0.4872979,SELL,SELL
2584,-1.0,-0.8898659,SELL,SELL
2585,-0.9590643274853801,-0.9,SELL,SELL
2586,-0.9678456591639871,-0.9,SELL,SELL
2587,0.9858490566037735,0.9,BUY,BUY
2588,0.125,0.113511816,BUY,BUY
2589,0.9796868387642826,0.9,BUY,BUY
2590,0.9804332634521313,0.9,BUY,BUY
2591,-0.48148148148148145,-0.4499328,SELL,SELL
2592,0.639344262295082,0.61773753,BUY,BUY
2593,0.1857707509881423,0.24915932,BUY,BUY
2594,-0.7673716012084593,-0.44510317,SELL,SELL
2595,-0.8759864712514093,-0.9,SELL,SELL
2596,-0.9577464788732394,-0.9,SELL,SELL
2597,-0.9754816112084063,-0.9,SELL,SELL
2598,0.24745762711864408,-0.05340053,BUY,SELL
2599,0.0,-0.061808124,HOLD,SELL
2600,-0.9795454545454545,-0.9,SELL,SELL
2601,-0.9858490566037735,-0.9,SELL,SELL
2602,0.14285714285714285,0.09606961,BUY,BUY
2603,-0.3103448275862069,-0.2787423,SELL,SELL
2604,-0.9972948602344455,-0.9,SELL,SELL
2605,-0.9525032092426188,-0.9,SELL,SELL
2606,-0.9,-0.9,SELL,SELL
2607,-0.6,-0.5887544,SELL,SELL
2608,-1.0,-0.9,SELL,SELL
2609,0.9666762424590635,0.9,BUY,BUY
2610,0.9774399215301618,0.9,BUY,BUY
2611,0.18181818181818182,0.15854631,BUY,BUY
2612,-0.9699436443331246,-0.9,SELL,SELL
2613,-0.36,-0.33149576,SELL,SELL
2614,1.0,0.9,BUY,BUY
2615,1.0,0.9629923,BUY,BUY
2616,1.0,0.9,BUY,BUY
2617,-1.0,-0.98232746,SELL,SELL
2618,0.9727479182437547,0.9,BUY,BUY
2619,-0.4857142857142857,-0.45130062,SELL,SELL
2620,0.9852738150023009,0.9,BUY,BUY
2621,0.944206008583691,0.9,BUY,BUY
2622,-1.0,-0.9346385,SELL,SELL
2623,-0.09090909090909091,-0.08851196,SELL,SELL
2624,0.0,-0.021445274,HOLD,SELL
2625,0.4634146341463415,0.41605473,BUY,BUY
2626,0.45077720207253885,0.66642463,BUY,BUY
2627,0.8691588785046729,0.849692,BUY,BUY
2628,0.9298728085252664,0.9,BUY,BUY
2629,0.7377049180327869,0.7294481,BUY,BUY
2630,0.9495524816924329,0.9,BUY,BUY
2631,0.8628060629615235,0.9,BUY,BUY
2632,-0.6756756756756757,-0.5062833,SELL,SELL
2633,-0.3333333333333333,-0.34542012,SELL,SELL
2634,-1.0,-0.9,SELL,SELL
2635,-0.94579945799458,-0.9,SELL,SELL
2636,-0.6689655172413793,-0.5385108,SELL,SELL
2637,1.0,0.9,BUY,BUY
2638,0.42857142857142855,0.43332982,BUY,BUY
2639,0.9808481532147743,0.9,BUY,BUY
2640,0.043478260869565216,0.03631483,BUY,BUY
2641,-0.2,-0.22033967,SELL,SELL
2642,0.8931297709923665,0.9,BUY,BUY
2643,0.7964071856287425,0.9,BUY,BUY
2644,-0.8260869565217391,-0.8188994,SELL,SELL
2645,0.8099878197320342,0.9,BUY,BUY
2646,-0.3469387755102041,-0.3653829,SELL,SELL
2647,1.0,0.9813297,BUY,BUY
2648,0.9569230769230769,0.9,BUY,BUY
2649,0.7377803335250144,0.9,BUY,BUY
2650,0.9153439153439153,0.9,BUY,BUY
2651,0.9064124783362218,0.9,BUY,BUY
2652,-0.6,-0.6057689,SELL,SELL
2653,-0.9886578449905482,-0.9,SELL,SELL
2654,-1.0,-0.9,SELL,SELL
2655,-0.9973368841544608,-0.9,SELL,SELL
2656,-0.9804305283757339,-0.9,SELL,SELL
2657,-1.0,-0.85149527,SELL,SELL
2658,-0.42857142857142855,-0.4358902,SELL,SELL
2659,0.960539979231568,0.9,BUY,BUY
2660,0.9810909090909091,0.9,BUY,BUY
2661,0.0,-0.053724725,HOLD,SELL
2662,0.9908987485779295,0.9,BUY,BUY
2663,0.74,0.9,BUY,BUY
2664,0.9519560741249142,0.9,BUY,BUY
2665,0.9658344283837057,0.9,BUY,BUY
2666,0.9501557632398754,0.9,BUY,BUY
2667,0.926530612244898,0.9,BUY,BUY
2668,0.8430813124108416,0.9,BUY,BUY
2669,-0.9420485175202157,-0.9,SELL,SELL
2670,-0.8717948717948718,-0.8965826,SELL,SELL
2671,-0.9575671852899575,-0.9,SELL,SELL
2672,-0.9770419426048566,-0.9,SELL,SELL
2673,0.8886010362694301,0.9,BUY,BUY
2674,0.3864734299516908,0.9,BUY,BUY
2675,0.8095238095238095,0.9,BUY,BUY
2676,0.8859784283513097,0.9,BUY,BUY
2677,0.8055555555555556,0.9,BUY,BUY
2678,0.9495798319327731,0.9,BUY,BUY
2679,-0.9142857142857143,-0.9380183,SELL,SELL
2680,-0.08196721311475409,-0.06489612,SELL,SELL
2681,0.89937106918239,0.9,BUY,BUY
2682,-0.2727272727272727,-0.36396855,SELL,SELL
2683,0.6435261707988981,0.9,BUY,BUY
2684,-0.9132653061224489,-0.9,SELL,SELL
2685,-0.4336283185840708,-0.497447,SELL,SELL
2686,0.9120879120879121,0.9,BUY,BUY
2687,0.6547085201793722,0.9,BUY,BUY
2688,0.7823691460055097,0.9,BUY,BUY
2689,-0.009009009009009009,-0.4175763,SELL,SELL
2690,-0.9477124183006536,-0.9,SELL,SELL
2691,0.4774774774774775,0.55403316,BUY,BUY
2692,0.75,0.9,BUY,BUY
2693,-0.009674582233948988,-0.2474332,SELL,SELL
2694,-0.9791955617198336,-0.9,SELL,SELL
2695,-0.6037735849056604,-0.9,SELL,SELL
2696,-0.968040370058873,-0.9,SELL,SELL
2697,-0.9717425431711146,-0.9,SELL,SELL
2698,0.4563106796116505,0.5261317,BUY,BUY
2699,-0.9882621454189762,-0.9,SELL,SELL
2700,0.8026315789473685,0.9,BUY,BUY
2701,0.0392156862745098,0.029098496,BUY,BUY
2702,-0.4432284541723666,-0.9,SELL,SELL
2703,-0.6923076923076923,-0.7222427,SELL,SELL
2704,-0.22759601706970128,0.5139575,SELL,BUY
2705,0.1724137931034483,0.15279071,BUY,BUY
2706,-0.9580573951434879,-0.9,SELL,SELL
2707,-0.972972972972973,-0.9,SELL,SELL
2708,-0.9664516129032258,-0.9,SELL,SELL
2709,-0.7142857142857143,-0.71569633,SELL,SELL
2710,0.950420954162769,0.9,BUY,BUY
2711,-0.9934426229508196,-0.9,SELL,SELL
2712,-0.936980306345733,-0.9,SELL,SELL
2713,-1.0,-0.9,SELL,SELL
2714,0.968503937007874,0.9,BUY,BUY
2715,-0.6,-0.6007805,SELL,SELL
2716,0.8709187547456341,0.9,BUY,BUY
2717,-0.6666666666666666,-0.6614294,SELL,SELL
2718,-0.3333333333333333,-0.35090756,SELL,SELL
2719,-0.9897435897435898,-0.9,SELL,SELL
2720,0.3026196928635953,-0.25335836,BUY,SELL
2721,-0.19148936170212766,-0.20707513,SELL,SELL
2722,-0.9437037037037037,-0.9,SELL,SELL
2723,0.2,0.1998112,BUY,BUY
2724,-0.9284436493738819,-0.9,SELL,SELL
2725,0.6153846153846154,0.95735705,BUY,BUY
2726,-1.0,-0.8670721,SELL,SELL
2727,-1.0,-0.88248116,SELL,SELL
2728,-0.85,-0.9,SELL,SELL
2729,-0.9867934495509773,-0.9,SELL,SELL
2730,-0.9332509270704573,-0.9,SELL,SELL
2731,-0.9730700179533214,-0.9,SELL,SELL
2732,0.9498207885304659,0.9,BUY,BUY
2733,-1.0,-0.9,SELL,SELL
2734,-1.0,-0.95689344,SELL,SELL
2735,0.9813246471226927,0.9,BUY,BUY
2736,0.9796296296296296,0.9,BUY,BUY
2737,0.0,-0.007920161,HOLD,SELL
2738,-1.0,-0.9,SELL,SELL
2739,-0.890295358649789,-0.9,SELL,SELL
2740,-0.6542502387774594,-0.83499575,SELL,SELL
2741,-0.13237343241987923,0.9,SELL,BUY
2742,-0.992118823886026,-0.9,SELL,SELL
2743,0.9552238805970149,0.9,BUY,BUY
2744,1.0,0.9719595,BUY,BUY
2745,1.0,0.9521267,BUY,BUY
2746,-1.0,-0.9,SELL,SELL
2747,-0.8659035159443991,-0.9,SELL,SELL
2748,-0.40350877192982454,-0.4135425,SELL,SELL
2749,-0.10974610974610975,0.84978056,SELL,BUY
2750,-1.0,-0.92510104,SELL,SELL
2751,-0.5,-0.4613726,SELL,SELL
2752,-0.3333333333333333,-0.3553114,SELL,SELL
2753,-1.0,-0.9282806,SELL,SELL
2754,0.9619192688499619,0.9,BUY,BUY
2755,0.9628154050464808,0.9,BUY,BUY
2756,-0.9776223776223776,-0.9,SELL,SELL
2757,-0.9541634835752483,-0.9,SELL,SELL
2758,-0.9483253588516747,-0.9,SELL,SELL
2759,-0.5,-0.4849844,SELL,SELL
2760,0.939799331103679,0.9,BUY,BUY
2761,0.9885321100917431,0.9,BUY,BUY
2762,0.6923076923076923,0.6716503,BUY,BUY
2763,-0.6756756756756757,-0.7191539,SELL,SELL
2764,-0.9765625,-0.9,SELL,SELL
2765,-0.9835616438356164,-0.9,SELL,SELL
2766,-0.9742513294150573,-0.9,SELL,SELL
2767,-1.0,-0.9,SELL,SELL
2768,0.9353891336270191,0.9,BUY,BUY
2769,0.88,0.9,BUY,BUY
2770,0.7777777777777778,0.75336504,BUY,BUY
2771,-0.9846153846153847,-0.9,SELL,SELL
2772,-0.9267605633802817,-0.9,SELL,SELL
2773,0.1111111111111111,0.06660697,BUY,BUY
2774,-1.0,-0.9,SELL,SELL
2775,-0.9936507936507937,-0.9,SELL,SELL
2776,-0.8732394366197183,-0.9,SELL,SELL
2777,-0.9084228377614472,-0.9,SELL,SELL
2778,-0.7630522088353414,-0.19309665,SELL,SELL
2779,0.9833958221746116,0.9,BUY,BUY
2780,-0.6,-0.6099076,SELL,SELL
2781,-0.631578947368421,-0.66297126,SELL,SELL
2782,-0.6296296296296297,-0.82796526,SELL,SELL
2783,-0.9553299492385787,-0.9,SELL,SELL
2784,-1.0,-0.9092044,SELL,SELL
2785,-0.9775280898876404,-0.9,SELL,SELL
2786,-0.48148148148148145,-0.44993258,SELL,SELL
2787,0.9836448598130841,0.9,BUY,BUY
2788,-0.9680638722554891,-0.9,SELL,SELL
2789,0.9331683168316832,0.9,BUY,BUY
2790,0.9546502690238279,0.9,BUY,BUY
2791,0.9855165069222577,0.9,BUY,BUY
2792,-0.3584905660377358,-0.37404442,SELL,SELL
2793,0.5348837209302325,0.53974783,BUY,BUY
2794,0.0,-0.007920161,HOLD,SELL
2795,-0.1111111111111111,-0.10333754,SELL,SELL
2796,-1.0,-0.9123837,SELL,SELL
2797,-0.9866793529971456,-0.9,SELL,SELL
2798,-0.6285714285714286,-0.6295085,SELL,SELL
2799,-0.9539170506912442,-0.9,SELL,SELL
2800,0.8817005545286506,0.9,BUY,BUY
2801,-0.5384615384615384,-0.5252731,SELL,SELL
2802,-0.9555555555555556,-0.9,SELL,SELL
2803,-0.9164179104477612,-0.9,SELL,SELL
2804,-0.9705882352941176,-0.9,SELL,SELL
2805,-1.0,-0.97596884,SELL,SELL
