,Actual_OFI,VAR_Only_OFI,Combined_Model_OFI,actual_signal,forecasted_VAR_signal,forecasted_UDE_signal
65,-0.7241379310344828,0.003411298988795177,-0.795484216119199,SELL,BUY,SELL
66,0.3103448275862069,0.003411298988795177,0.3086283611140445,BUY,BUY,BUY
67,-0.55,0.003411298988795177,-0.6901845780465705,SELL,BUY,SELL
68,-0.3793103448275862,0.003411298988795177,-1.022575942806954,SELL,BUY,SELL
69,0.37037037037037035,0.003411298988795177,0.364700408540285,BUY,BUY,BUY
70,-0.38823529411764707,0.003411298988795177,-0.3882039111199024,SELL,BUY,SELL
71,0.5526315789473685,0.003411298988795177,0.5454697801100238,BUY,BUY,BUY
72,1.0,0.003411298988795177,0.8143057241120577,BUY,BUY,BUY
73,0.21212121212121213,0.003411298988795177,0.3268241775611413,BUY,BUY,BUY
74,0.0,0.003411298988795177,-8.031516890172474e-05,HOLD,BUY,SELL
75,-1.0,0.003411298988795177,0.012462626767266517,SELL,BUY,BUY
76,-0.2987012987012987,0.003411298988795177,-0.3003541102997145,SELL,BUY,SELL
77,0.5483870967741935,0.003411298988795177,0.5388188411943495,BUY,BUY,BUY
78,-0.21649484536082475,0.003411298988795177,-0.21958126513549878,SELL,BUY,SELL
79,-0.43478260869565216,0.003411298988795177,-0.4622466214181337,SELL,BUY,SELL
80,-0.2727272727272727,0.003411298988795177,-0.2763453524806083,SELL,BUY,SELL
81,1.0,0.003411298988795177,0.5025480182671749,BUY,BUY,BUY
82,-0.42857142857142855,0.003411298988795177,-0.4268811467656627,SELL,BUY,SELL
83,0.4117647058823529,0.003411298988795177,0.40667786788651084,BUY,BUY,BUY
84,-0.673469387755102,0.003411298988795177,-0.6598835362001764,SELL,BUY,SELL
85,1.0,0.003411298988795177,0.1765626369101132,BUY,BUY,BUY
86,-0.7714285714285715,0.003411298988795177,-0.734590224914858,SELL,BUY,SELL
87,0.5,0.003411298988795177,0.49390938863153866,BUY,BUY,BUY
88,0.027522935779816515,0.003411298988795177,0.03577838830067559,BUY,BUY,BUY
89,-0.21052631578947367,0.003411298988795177,-0.21389682710689475,SELL,BUY,SELL
90,0.18604651162790697,0.003411298988795177,0.19876356202234868,BUY,BUY,BUY
91,0.22448979591836735,0.003411298988795177,0.22852612468203917,BUY,BUY,BUY
92,0.14705882352941177,0.003411298988795177,0.17024513170141092,BUY,BUY,BUY
93,0.7209302325581395,0.003411298988795177,0.6062220456232601,BUY,BUY,BUY
94,0.3333333333333333,0.003411298988795177,0.32976510882243243,BUY,BUY,BUY
95,-0.5135135135135135,0.003411298988795177,-0.5099542940353575,SELL,BUY,SELL
96,-0.16666666666666666,0.003411298988795177,-0.17033167363948268,SELL,BUY,SELL
97,0.053763440860215055,0.003411298988795177,0.0721839954598987,BUY,BUY,BUY
98,0.5609756097560976,0.003411298988795177,0.5053138517310309,BUY,BUY,BUY
99,-0.6417910447761194,0.003411298988795177,-0.633763927268407,SELL,BUY,SELL
